All calculations;Line 5;Line 5;Line 5;Line 5;Line 5;Line 5
"Time in s";"Phase Current A/Terminal j in kA";"Phase Current B/Terminal j in kA";"Phase Current C/Terminal j in kA";"Phase Voltage B/Terminal j in p.u.";"Phase Voltage C/Terminal j in p.u.";"Phase Voltage A/Terminal j in p.u."
0,911418;-0,253981;1,509157;-1,255177;0,056802;0,045356;-0,102157
0,911518;-0,315881;1,530694;-1,214813;0,053448;0,048903;-0,102351
0,911618;-0,377320;1,549917;-1,172597;0,050012;0,052376;-0,102388
0,911718;-0,438203;1,566796;-1,128593;0,046499;0,055771;-0,102270
0,911818;-0,498439;1,581306;-1,082867;0,042914;0,059082;-0,101996
0,911918;-0,557935;1,593422;-1,035487;0,039263;0,062304;-0,101567
0,912018;-0,616601;1,603127;-0,986527;0,035552;0,065432;-0,100983
0,912118;-0,674346;1,610405;-0,936059;0,031785;0,068461;-0,100246
0,912218;-0,731084;1,615244;-0,884160;0,027969;0,071386;-0,099355
0,912318;-0,786726;1,617636;-0,830909;0,024110;0,074204;-0,098314
0,912418;-0,841189;1,617576;-0,776387;0,020213;0,076909;-0,097122
0,912518;-0,894389;1,615065;-0,720676;0,016285;0,079498;-0,095783
0,912618;-0,946245;1,610105;-0,663860;0,012331;0,081966;-0,094297
0,912718;-0,996677;1,602703;-0,606026;0,008357;0,084310;-0,092667
0,912818;-1,045609;1,592871;-0,547262;0,004370;0,086526;-0,090897
0,912918;-1,092966;1,580622;-0,487656;0,000376;0,088611;-0,088987
0,913018;-1,138675;1,565975;-0,427301;-0,003620;0,090562;-0,086942
0,913118;-1,182666;1,548951;-0,366286;-0,007611;0,092374;-0,084764
0,913218;-1,224872;1,529577;-0,304705;-0,011590;0,094047;-0,082457
0,913318;-1,265228;1,507880;-0,242651;-0,015553;0,095577;-0,080023
0,913418;-1,303673;1,483893;-0,180220;-0,019493;0,096961;-0,077468
0,913518;-1,340148;1,457653;-0,117505;-0,023404;0,098198;-0,074794
0,913618;-1,374597;1,429200;-0,054602;-0,027279;0,099286;-0,072007
0,913718;-1,406967;1,398575;0,008392;-0,031114;0,100223;-0,069109
0,913818;-1,437208;1,365826;0,071383;-0,034902;0,101007;-0,066105
0,913918;-1,465275;1,331001;0,134274;-0,038637;0,101638;-0,063001
0,914018;-1,491123;1,294154;0,196969;-0,042314;0,102114;-0,059800
0,914118;-1,514714;1,255341;0,259373;-0,045926;0,102434;-0,056508
0,914218;-1,536011;1,214620;0,321392;-0,049469;0,102599;-0,053130
0,914318;-1,554982;1,172052;0,382930;-0,052937;0,102608;-0,049670
0,914418;-1,571597;1,127704;0,443893;-0,056325;0,102460;-0,046135
0,914518;-1,585830;1,081641;0,504189;-0,059627;0,102156;-0,042529
0,914618;-1,597661;1,033934;0,563727;-0,062839;0,101697;-0,038858
0,914718;-1,607069;0,984655;0,622414;-0,065955;0,101083;-0,035128
0,914818;-1,614042;0,933879;0,680163;-0,068971;0,100315;-0,031344
0,914918;-1,618568;0,881684;0,736884;-0,071883;0,099395;-0,027512
0,915018;-1,620640;0,828148;0,792492;-0,074685;0,098322;-0,023638
0,915118;-1,620255;0,773354;0,846901;-0,077373;0,097101;-0,019728
0,915218;-1,617413;0,717384;0,900029;-0,079943;0,095731;-0,015788
0,915318;-1,612118;0,660324;0,951794;-0,082392;0,094216;-0,011823
0,915418;-1,604378;0,602260;1,002118;-0,084716;0,092557;-0,007841
0,915518;-1,594205;0,543280;1,050925;-0,086911;0,090757;-0,003846
0,915618;-1,581615;0,483476;1,098139;-0,088973;0,088819;0,000154
0,915718;-1,566626;0,422937;1,143689;-0,090900;0,086746;0,004154
0,915818;-1,549261;0,361755;1,187505;-0,092688;0,084540;0,008148
0,915918;-1,529546;0,300025;1,229521;-0,094335;0,082206;0,012129
0,916018;-1,507512;0,237839;1,269673;-0,095839;0,079747;0,016092
0,916118;-1,483192;0,175294;1,307899;-0,097197;0,077167;0,020030
0,916218;-1,456623;0,112482;1,344141;-0,098406;0,074469;0,023937
0,916318;-1,427846;0,049502;1,378344;-0,099466;0,071658;0,027808
0,916418;-1,396904;-0,013552;1,410457;-0,100374;0,068738;0,031636
0,916518;-1,363845;-0,076584;1,440429;-0,101129;0,065714;0,035416
0,916618;-1,328719;-0,139498;1,468216;-0,101731;0,062589;0,039141
0,916718;-1,291579;-0,202197;1,493776;-0,102177;0,059370;0,042807
0,916818;-1,252482;-0,264586;1,517069;-0,102468;0,056060;0,046408
0,916918;-1,211488;-0,326571;1,538060;-0,102603;0,052666;0,049937
0,917018;-1,168660;-0,388057;1,556717;-0,102581;0,049191;0,053390
0,917118;-1,124062;-0,448951;1,573012;-0,102404;0,045642;0,056761
0,917218;-1,077763;-0,509159;1,586921;-0,102070;0,042024;0,060046
0,917318;-1,029833;-0,568590;1,598422;-0,101581;0,038342;0,063239
0,917418;-0,980345;-0,627153;1,607499;-0,100938;0,034603;0,066335
0,917518;-0,929376;-0,684761;1,614136;-0,100141;0,030811;0,069330
0,917618;-0,877002;-0,741324;1,618326;-0,099191;0,026973;0,072219
0,917718;-0,823304;-0,796757;1,620060;-0,098091;0,023094;0,074997
0,917818;-0,768363;-0,850976;1,619338;-0,096842;0,019180;0,077661
0,917918;-0,712263;-0,903897;1,616160;-0,095445;0,015238;0,080206
0,918018;-0,655090;-0,955442;1,610532;-0,093903;0,011274;0,082629
0,918118;-0,596932;-1,005531;1,602463;-0,092219;0,007293;0,084926
0,918218;-0,537876;-1,054088;1,591964;-0,090394;0,003301;0,087093
0,918318;-0,478013;-1,101040;1,579053;-0,088432;-0,000695;0,089127
0,918418;-0,417434;-1,146315;1,563749;-0,086336;-0,004689;0,091024
0,918518;-0,356231;-1,189845;1,546077;-0,084109;-0,008675;0,092783
0,918618;-0,294498;-1,231564;1,526062;-0,081754;-0,012647;0,094401
0,918718;-0,232329;-1,271408;1,503737;-0,079275;-0,016599;0,095874
0,918818;-0,169819;-1,309318;1,479136;-0,076676;-0,020525;0,097201
0,918918;-0,107062;-1,345235;1,452297;-0,073961;-0,024418;0,098380
0,919018;-0,044155;-1,379105;1,423260;-0,071134;-0,028274;0,099408
0,919118;0,018808;-1,410878;1,392071;-0,068199;-0,032086;0,100285
0,919218;0,081729;-1,440505;1,358777;-0,065162;-0,035848;0,101010
0,919318;0,144513;-1,467942;1,323429;-0,062025;-0,039554;0,101580
0,919418;0,207064;-1,493147;1,286083;-0,058796;-0,043200;0,101995
0,919518;0,269288;-1,516083;1,246795;-0,055477;-0,046778;0,102256
0,919618;0,331090;-1,536715;1,205625;-0,052075;-0,050285;0,102360
0,919718;0,392376;-1,555012;1,162636;-0,048595;-0,053714;0,102309
0,919818;0,453051;-1,570947;1,117895;-0,045041;-0,057060;0,102102
0,919918;0,513026;-1,584496;1,071470;-0,041421;-0,060319;0,101739
0,920018;0,572207;-1,595640;1,023433;-0,037738;-0,063484;0,101222
0,920118;0,630506;-1,604361;0,973855;-0,033998;-0,066553;0,100551
0,920218;0,687833;-1,610648;0,922815;-0,030209;-0,069518;0,099727
0,920318;0,744102;-1,614491;0,870389;-0,026374;-0,072378;0,098752
0,920418;0,799228;-1,615886;0,816658;-0,022501;-0,075126;0,097626
0,920518;0,853126;-1,614830;0,761704;-0,018594;-0,077758;0,096353
0,920618;0,905716;-1,611327;0,705611;-0,014661;-0,080272;0,094933
0,920718;0,956917;-1,605381;0,648464;-0,010706;-0,082663;0,093369
0,920818;1,006652;-1,597004;0,590352;-0,006737;-0,084926;0,091664
0,920918;1,054846;-1,586209;0,531363;-0,002759;-0,087060;0,089819
0,921018;1,101425;-1,573012;0,471587;0,001222;-0,089061;0,087839
0,921118;1,146320;-1,557435;0,411115;0,005200;-0,090925;0,085726
0,921218;1,189463;-1,539503;0,350040;0,009168;-0,092651;0,083483
0,921318;1,230788;-1,519242;0,288454;0,013120;-0,094234;0,081114
0,921418;1,270234;-1,496686;0,226452;0,017052;-0,095674;0,078622
0,921518;1,307741;-1,471869;0,164128;0,020955;-0,096967;0,076012
0,921618;1,343252;-1,444830;0,101578;0,024825;-0,098113;0,073287
0,921718;1,376715;-1,415610;0,038895;0,028656;-0,099109;0,070452
0,921818;1,408079;-1,384256;-0,023823;0,032442;-0,099953;0,067511
0,921918;1,437297;-1,350815;-0,086483;0,036177;-0,100645;0,064468
0,922018;1,464326;-1,315339;-0,148987;0,039855;-0,101184;0,061329
0,922118;1,489126;-1,277884;-0,211242;0,043471;-0,101568;0,058098
0,922218;1,511659;-1,238506;-0,273153;0,047019;-0,101798;0,054779
0,922318;1,531892;-1,197267;-0,334625;0,050494;-0,101873;0,051379
0,922418;1,549796;-1,154231;-0,395565;0,053890;-0,101792;0,047902
0,922518;1,565343;-1,109462;-0,455881;0,057203;-0,101557;0,044354
0,922618;1,578513;-1,063031;-0,515481;0,060428;-0,101168;0,040741
0,922718;1,589284;-1,015009;-0,574275;0,063559;-0,100625;0,037066
0,922818;1,597643;-0,965469;-0,632174;0,066591;-0,099929;0,033338
0,922918;1,603578;-0,914488;-0,689090;0,069521;-0,099082;0,029560
0,923018;1,607080;-0,862144;-0,744937;0,072344;-0,098084;0,025740
0,923118;1,608146;-0,808516;-0,799630;0,075055;-0,096937;0,021882
0,923218;1,606775;-0,753688;-0,853087;0,077651;-0,095644;0,017993
0,923318;1,602970;-0,697743;-0,905227;0,080128;-0,094206;0,014078
0,923418;1,596739;-0,640767;-0,955971;0,082481;-0,092625;0,010144
0,923518;1,588091;-0,582847;-1,005244;0,084707;-0,090905;0,006197
0,923618;1,577042;-0,524072;-1,052969;0,086804;-0,089047;0,002243
0,923718;1,563609;-0,464531;-1,099077;0,088767;-0,087054;-0,001713
0,923818;1,547814;-0,404316;-1,143497;0,090595;-0,084931;-0,005664
0,923918;1,529682;-0,343518;-1,186164;0,092283;-0,082679;-0,009604
0,924018;1,509242;-0,282231;-1,227012;0,093831;-0,080303;-0,013527
0,924118;1,486527;-0,220547;-1,265980;0,095234;-0,077807;-0,017428
0,924218;1,461572;-0,158560;-1,303012;0,096492;-0,075193;-0,021299
0,924318;1,434416;-0,096366;-1,338050;0,097603;-0,072467;-0,025136
0,924418;1,405103;-0,034059;-1,371044;0,098565;-0,069632;-0,028933
0,924518;1,373677;0,028267;-1,401943;0,099376;-0,066693;-0,032683
0,924618;1,340187;0,090516;-1,430703;0,100036;-0,063654;-0,036382
0,924718;1,304687;0,152594;-1,457281;0,100543;-0,060521;-0,040022
0,924818;1,267230;0,214407;-1,481637;0,100897;-0,057297;-0,043600
0,924918;1,227876;0,275860;-1,503736;0,101098;-0,053989;-0,047109
0,925018;1,186684;0,336861;-1,523546;0,101145;-0,050600;-0,050545
0,925118;1,143719;0,397318;-1,541037;0,101038;-0,047137;-0,053901
0,925218;1,099048;0,457138;-1,556185;0,100777;-0,043604;-0,057173
0,925318;1,052738;0,516230;-1,568969;0,100364;-0,040007;-0,060357
0,925418;1,004863;0,574507;-1,579370;0,099798;-0,036352;-0,063446
0,925518;0,955494;0,631879;-1,587373;0,099081;-0,032644;-0,066437
0,925618;0,904709;0,688260;-1,592969;0,098214;-0,028889;-0,069325
0,925718;0,852585;0,743565;-1,596150;0,097199;-0,025093;-0,072106
0,925818;0,799203;0,797710;-1,596913;0,096036;-0,021261;-0,074775
0,925918;0,744644;0,850614;-1,595259;0,094729;-0,017400;-0,077329
0,926018;0,688993;0,902198;-1,591191;0,093278;-0,013515;-0,079763
0,926118;0,632334;0,952384;-1,584717;0,091687;-0,009612;-0,082075
0,926218;0,574754;1,001096;-1,575850;0,089957;-0,005697;-0,084260
0,926318;0,516341;1,048262;-1,564603;0,088092;-0,001776;-0,086316
0,926418;0,457186;1,093810;-1,550996;0,086095;0,002144;-0,088239
0,926518;0,397377;1,137674;-1,535051;0,083969;0,006059;-0,090027
0,926618;0,337007;1,179787;-1,516794;0,081716;0,009961;-0,091677
0,926718;0,276168;1,220086;-1,496254;0,079341;0,013845;-0,093186
0,926818;0,214952;1,258513;-1,473465;0,076847;0,017705;-0,094553
0,926918;0,153452;1,295009;-1,448461;0,074239;0,021536;-0,095775
0,927018;0,091763;1,329521;-1,421284;0,071520;0,025330;-0,096850
0,927118;0,029978;1,361998;-1,391976;0,068694;0,029084;-0,097778
0,927218;-0,031809;1,392391;-1,360582;0,065767;0,032790;-0,098557
0,927318;-0,093504;1,420657;-1,327153;0,062741;0,036444;-0,099185
0,927418;-0,155014;1,446754;-1,291741;0,059623;0,040039;-0,099662
0,927518;-0,216245;1,470645;-1,254400;0,056417;0,043571;-0,099988
0,927618;-0,277104;1,492293;-1,215189;0,053128;0,047033;-0,100162
0,927718;-0,337500;1,511669;-1,174169;0,049761;0,050422;-0,100183
0,927818;-0,397341;1,528745;-1,131405;0,046321;0,053731;-0,100053
0,927918;-0,456536;1,543497;-1,086961;0,042814;0,056956;-0,099770
0,928018;-0,514997;1,555903;-1,040907;0,039245;0,060092;-0,099337
0,928118;-0,572634;1,565948;-0,993314;0,035619;0,063134;-0,098753
0,928218;-0,629362;1,573618;-0,944256;0,031942;0,066077;-0,098020
0,928318;-0,685095;1,578902;-0,893808;0,028220;0,068918;-0,097138
0,928418;-0,739748;1,581796;-0,842048;0,024458;0,071652;-0,096110
0,928518;-0,793241;1,582297;-0,789056;0,020663;0,074275;-0,094938
0,928618;-0,845493;1,580405;-0,734912;0,016839;0,076783;-0,093622
0,928718;-0,896425;1,576127;-0,679702;0,012993;0,079172;-0,092165
0,928818;-0,945962;1,569469;-0,623508;0,009131;0,081439;-0,090570
0,928918;-0,994029;1,560445;-0,566417;0,005259;0,083580;-0,088839
0,929018;-1,040555;1,549071;-0,508516;0,001382;0,085593;-0,086974
0,929118;-1,085470;1,535365;-0,449895;-0,002494;0,087474;-0,084980
0,929218;-1,128708;1,519351;-0,390642;-0,006362;0,089220;-0,082858
0,929318;-1,170205;1,501054;-0,330849;-0,010217;0,090830;-0,080613
0,929418;-1,209899;1,480505;-0,270605;-0,014053;0,092301;-0,078248
0,929518;-1,247732;1,457736;-0,210004;-0,017864;0,093630;-0,075766
0,929618;-1,283648;1,432785;-0,149137;-0,021644;0,094816;-0,073172
0,929718;-1,317594;1,405691;-0,088097;-0,025388;0,095857;-0,070469
0,929818;-1,349521;1,376498;-0,026976;-0,029090;0,096752;-0,067662
0,929918;-1,379382;1,345250;0,034132;-0,032744;0,097500;-0,064755
0,930018;-1,407134;1,311999;0,095135;-0,036345;0,098099;-0,061753
0,930118;-1,432737;1,276795;0,155941;-0,039888;0,098548;-0,058661
0,930218;-1,456153;1,239695;0,216458;-0,043366;0,098848;-0,055482
0,930318;-1,477350;1,200756;0,276593;-0,046776;0,098998;-0,052222
0,930418;-1,496297;1,160039;0,336257;-0,050111;0,098998;-0,048887
0,930518;-1,512968;1,117608;0,395360;-0,053367;0,098848;-0,045481
0,930618;-1,527340;1,073529;0,453811;-0,056539;0,098548;-0,042009
0,930718;-1,539393;1,027869;0,511524;-0,059621;0,098099;-0,038477
0,930818;-1,549112;0,980700;0,568412;-0,062611;0,097502;-0,034891
0,930918;-1,556483;0,932095;0,624389;-0,065502;0,096758;-0,031255
0,931018;-1,561499;0,882128;0,679371;-0,068292;0,095868;-0,027576
0,931118;-1,564154;0,830878;0,733276;-0,070975;0,094834;-0,023859
0,931218;-1,564445;0,778422;0,786024;-0,073548;0,093658;-0,020110
0,931318;-1,562377;0,724842;0,837535;-0,076006;0,092341;-0,016334
0,931418;-1,557953;0,670219;0,887733;-0,078347;0,090885;-0,012538
0,931518;-1,551182;0,614639;0,936544;-0,080567;0,089294;-0,008726
0,931618;-1,542079;0,558185;0,983894;-0,082663;0,087569;-0,004906
0,931718;-1,530658;0,500944;1,029714;-0,084631;0,085713;-0,001082
0,931818;-1,516940;0,443004;1,073936;-0,086469;0,083730;0,002739
0,931918;-1,500948;0,384454;1,116494;-0,088174;0,081622;0,006552
0,932018;-1,482708;0,325382;1,157326;-0,089744;0,079393;0,010351
0,932118;-1,462251;0,265879;1,196373;-0,091176;0,077046;0,014130
0,932218;-1,439610;0,206034;1,233575;-0,092469;0,074585;0,017884
0,932318;-1,414821;0,145940;1,268881;-0,093620;0,072014;0,021606
0,932418;-1,387924;0,085687;1,302237;-0,094629;0,069338;0,025291
0,932518;-1,358963;0,025367;1,333596;-0,095493;0,066559;0,028934
0,932618;-1,327984;-0,034929;1,362913;-0,096212;0,063683;0,032529
0,932718;-1,295035;-0,095110;1,390145;-0,096784;0,060714;0,036071
0,932818;-1,260168;-0,155085;1,415254;-0,097210;0,057656;0,039554
0,932918;-1,223440;-0,214763;1,438203;-0,097488;0,054515;0,042973
0,933018;-1,184906;-0,274055;1,458961;-0,097618;0,051295;0,046323
0,933118;-1,144629;-0,332870;1,477499;-0,097601;0,048001;0,049599
0,933218;-1,102670;-0,391121;1,493791;-0,097436;0,044639;0,052797
0,933318;-1,059095;-0,448721;1,507816;-0,097124;0,041213;0,055910
0,933418;-1,013971;-0,505582;1,519554;-0,096665;0,037729;0,058936
0,933518;-0,967370;-0,561620;1,528990;-0,096061;0,034192;0,061869
0,933618;-0,919362;-0,616751;1,536114;-0,095313;0,030608;0,064705
0,933718;-0,870023;-0,670893;1,540916;-0,094421;0,026982;0,067439
0,933818;-0,819428;-0,723965;1,543393;-0,093388;0,023319;0,070069
0,933918;-0,767656;-0,775888;1,543543;-0,092215;0,019626;0,072589
0,934018;-0,714785;-0,826584;1,541369;-0,090904;0,015908;0,074997
0,934118;-0,660898;-0,875980;1,536878;-0,089458;0,012170;0,077288
0,934218;-0,606077;-0,924001;1,530078;-0,087878;0,008418;0,079460
0,934318;-0,550406;-0,970577;1,520983;-0,086168;0,004659;0,081509
0,934418;-0,493970;-1,015640;1,509609;-0,084330;0,000897;0,083432
0,934518;-0,436855;-1,059122;1,495977;-0,082366;-0,002861;0,085227
0,934618;-0,379148;-1,100961;1,480109;-0,080281;-0,006611;0,086892
0,934718;-0,320938;-1,141095;1,462033;-0,078077;-0,010345;0,088422
0,934818;-0,262313;-1,179465;1,441778;-0,075758;-0,014059;0,089818
0,934918;-0,203362;-1,216017;1,419379;-0,073328;-0,017748;0,091076
0,935018;-0,144174;-1,250696;1,394870;-0,070791;-0,021404;0,092195
0,935118;-0,084840;-1,283454;1,368293;-0,068150;-0,025024;0,093173
0,935218;-0,025448;-1,314242;1,339690;-0,065409;-0,028601;0,094010
0,935318;0,033912;-1,343018;1,309106;-0,062574;-0,032130;0,094703
0,935418;0,093149;-1,369740;1,276591;-0,059648;-0,035606;0,095253
0,935518;0,152175;-1,394370;1,242196;-0,056635;-0,039024;0,095659
0,935618;0,210901;-1,416875;1,205975;-0,053542;-0,042378;0,095920
0,935718;0,269238;-1,437223;1,167985;-0,050371;-0,045664;0,096035
0,935818;0,327099;-1,455386;1,128286;-0,047130;-0,048877;0,096006
0,935918;0,384398;-1,471339;1,086941;-0,043821;-0,052011;0,095832
0,936018;0,441049;-1,485062;1,044013;-0,040451;-0,055063;0,095514
0,936118;0,496966;-1,496537;0,999570;-0,037025;-0,058028;0,095052
0,936218;0,552068;-1,505749;0,953681;-0,033547;-0,060901;0,094448
0,936318;0,606271;-1,512687;0,906416;-0,030024;-0,063679;0,093702
0,936418;0,659496;-1,517345;0,857850;-0,026460;-0,066356;0,092816
0,936518;0,711663;-1,519719;0,808056;-0,022862;-0,068930;0,091792
0,936618;0,762695;-1,519807;0,757112;-0,019234;-0,071397;0,090631
0,936718;0,812517;-1,517613;0,705096;-0,015582;-0,073753;0,089334
0,936818;0,861055;-1,513143;0,652088;-0,011912;-0,075994;0,087906
0,936918;0,908239;-1,506408;0,598169;-0,008229;-0,078117;0,086346
0,937018;0,953998;-1,497420;0,543422;-0,004539;-0,080120;0,084659
0,937118;0,998266;-1,486197;0,487931;-0,000847;-0,082000;0,082847
0,937218;1,040978;-1,472758;0,431779;0,002840;-0,083753;0,080913
0,937318;1,082073;-1,457126;0,375053;0,006518;-0,085378;0,078860
0,937418;1,121490;-1,439329;0,317839;0,010181;-0,086872;0,076691
0,937518;1,159172;-1,419396;0,260223;0,013823;-0,088233;0,074410
0,937618;1,195066;-1,397360;0,202294;0,017439;-0,089459;0,072020
0,937718;1,229120;-1,373258;0,144138;0,021023;-0,090549;0,069525
0,937818;1,261285;-1,347129;0,085844;0,024571;-0,091501;0,066930
0,937918;1,291515;-1,319014;0,027499;0,028076;-0,092314;0,064238
0,938018;1,319769;-1,288960;-0,030809;0,031534;-0,092987;0,061453
0,938118;1,346005;-1,257014;-0,088991;0,034939;-0,093519;0,058579
0,938218;1,370189;-1,223228;-0,146961;0,038287;-0,093910;0,055623
0,938318;1,392285;-1,187654;-0,204631;0,041572;-0,094159;0,052586
0,938418;1,412265;-1,150349;-0,261916;0,044790;-0,094266;0,049476
0,938518;1,430101;-1,111371;-0,318730;0,047935;-0,094231;0,046296
0,938618;1,445770;-1,070783;-0,374988;0,051004;-0,094055;0,043051
0,938718;1,459252;-1,028646;-0,430605;0,053991;-0,093737;0,039746
0,938818;1,470528;-0,985027;-0,485501;0,056893;-0,093280;0,036387
0,938918;1,479587;-0,939994;-0,539592;0,059704;-0,092682;0,032978
0,939018;1,486417;-0,893617;-0,592800;0,062422;-0,091947;0,029525
0,939118;1,491012;-0,845967;-0,645045;0,065041;-0,091075;0,026034
0,939218;1,493368;-0,797118;-0,696250;0,067559;-0,090067;0,022508
0,939318;1,493485;-0,747144;-0,746341;0,069972;-0,088926;0,018954
0,939418;1,491367;-0,696124;-0,795242;0,072275;-0,087653;0,015378
0,939518;1,487019;-0,644135;-0,842884;0,074467;-0,086250;0,011783
0,939618;1,480453;-0,591257;-0,889196;0,076543;-0,084721;0,008177
0,939718;1,471681;-0,537570;-0,934111;0,078501;-0,083066;0,004565
0,939818;1,460720;-0,483157;-0,977564;0,080339;-0,081290;0,000951
0,939918;1,447590;-0,428100;-1,019491;0,082052;-0,079394;-0,002658
0,940018;1,432315;-0,372483;-1,059832;0,083640;-0,077383;-0,006258
0,940118;1,414919;-0,316390;-1,098529;0,085100;-0,075258;-0,009842
0,940218;1,395434;-0,259907;-1,135527;0,086430;-0,073025;-0,013406
0,940318;1,373891;-0,203119;-1,170772;0,087629;-0,070685;-0,016943
0,940418;1,350326;-0,146111;-1,204215;0,088694;-0,068243;-0,020450
0,940518;1,324778;-0,088969;-1,235809;0,089624;-0,065703;-0,023920
0,940618;1,297288;-0,031779;-1,265509;0,090418;-0,063069;-0,027349
0,940718;1,267901;0,025372;-1,293273;0,091076;-0,060345;-0,030731
0,940818;1,236664;0,082400;-1,319064;0,091596;-0,057535;-0,034061
0,940918;1,203626;0,139219;-1,342845;0,091978;-0,054643;-0,037335
0,941018;1,168841;0,195744;-1,364585;0,092222;-0,051674;-0,040548
0,941118;1,132363;0,251891;-1,384254;0,092327;-0,048633;-0,043694
0,941218;1,094250;0,307576;-1,401826;0,092293;-0,045524;-0,046769
0,941318;1,054561;0,362717;-1,417278;0,092122;-0,042352;-0,049770
0,941418;1,013358;0,417232;-1,430591;0,091813;-0,039122;-0,052691
0,941518;0,970707;0,471041;-1,441748;0,091367;-0,035840;-0,055528
0,941618;0,926673;0,524063;-1,450736;0,090785;-0,032509;-0,058277
0,941718;0,881324;0,576221;-1,457545;0,090069;-0,029135;-0,060934
0,941818;0,834731;0,627439;-1,462170;0,089219;-0,025723;-0,063495
0,941918;0,786965;0,677641;-1,464606;0,088236;-0,022279;-0,065957
0,942018;0,738100;0,726754;-1,464854;0,087124;-0,018808;-0,068316
0,942118;0,688211;0,774705;-1,462917;0,085883;-0,015314;-0,070569
0,942218;0,637375;0,821426;-1,458801;0,084517;-0,011804;-0,072713
0,942318;0,585669;0,866849;-1,452518;0,083026;-0,008282;-0,074744
0,942418;0,533171;0,910908;-1,444079;0,081413;-0,004754;-0,076660
0,942518;0,479963;0,953539;-1,433501;0,079682;-0,001225;-0,078458
0,942618;0,426124;0,994681;-1,420804;0,077835;0,002300;-0,080135
0,942718;0,371736;1,034275;-1,406011;0,075875;0,005815;-0,081690
0,942818;0,316882;1,072264;-1,389146;0,073805;0,009315;-0,083120
0,942918;0,261644;1,108596;-1,370240;0,071629;0,012795;-0,084423
0,943018;0,206106;1,143218;-1,349324;0,069349;0,016249;-0,085598
0,943118;0,150350;1,176081;-1,326432;0,066970;0,019673;-0,086644
